source,run,config_id,data,feature_set,seed,split_seed,split_strategy,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,seconds
sweep_deep_test,487,c4183cacfc,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",1024,0.0005,0.05,0.0,32,343041,3,0.7209037030029297,0.8017321783332326,1.7470097928318853,0.8490604825352136,0.8953949845365634,1.3217449802559815,0.3234042823314667,0.3249160647392273,0.3252577781677246,67.65957176685333,67.50839352607727,67.47422218322754,3.65
sweep_deep_test,488,ff0e410f86,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",2048,0.001,0.2,0.001,32,343041,3,0.8657935180664063,0.9536672036114465,2.129282142587271,0.9304802620509509,0.9765588582422703,1.4592059973106166,0.44006821513175964,0.44384047389030457,0.44255372881889343,55.993178486824036,55.61595261096954,55.74462711811066,3.66
sweep_deep_test,489,6a119ac0bf,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",8192,0.0005,0.0,0.001,32,907265,3,3.5576834765625,3.671138274516663,5.599970623641153,1.886182249031758,1.916021470265055,2.366425706343039,0.6659454703330994,0.6634044647216797,0.6648788452148438,33.40545296669006,33.65955352783203,33.512115478515625,4.71
sweep_deep_test,490,9d43cc8968,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",2048,0.001,0.2,0.0001,64,443609,3,0.6416205895996093,0.6959039508006486,1.295710427578456,0.80101222812115,0.8342085775156286,1.138292768833421,0.33797115087509155,0.3382156789302826,0.33594876527786255,66.20288491249084,66.17843210697174,66.40512347221375,3.61
sweep_deep_test,491,c872eebe1c,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",8192,0.004,0.05,0.001,32,192001,3,3.458042705078125,3.518271710960932,3.838605522319935,1.859581325212244,1.875705656802509,1.9592359537125525,1.361354112625122,1.3490874767303467,1.3293006420135498,0.0,0.0,0.0,3.16
sweep_deep_test,492,4dfb6cbbce,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",8192,0.003,0.05,0.0001,64,410841,3,3.110087099609375,3.1692400484242773,3.6716109611927195,1.7635439035105918,1.7802359530197893,1.9161448173853457,2.9528636932373047,2.9669179916381836,2.984565258026123,0.0,0.0,0.0,3.76
sweep_deep_test,493,fe32ff9f85,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,big4,"1024,512,256,128",4096,0.003,0.05,0.001,64,1021145,3,2.176693095703125,2.2018040018407357,2.7256737290423962,1.4753620219129695,1.4838477017001224,1.650961455952984,0.7392777800559998,0.7380182147026062,0.7378301620483398,26.072221994400024,26.19817852973938,26.216983795166016,5.85
sweep_deep_test,494,c943792039,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",2048,0.003,0.0,0.001,64,285913,3,0.39461001586914063,0.4409529216170775,0.49232408700280134,0.6281799231662379,0.6640428612801116,0.7016580983661497,0.30751273036003113,0.31102797389030457,0.30997174978256226,69.24872696399689,68.89720261096954,69.00282502174377,2.65
sweep_deep_test,495,9549adf874,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,deep3,"512,256,128",1024,0.0005,0.2,0.001,64,443609,3,0.5320416174316406,0.5877447827636506,1.1659640561113498,0.7294118297859177,0.7666451478771978,1.079798155263913,0.2916383445262909,0.2926377058029175,0.2922239303588867,70.83616554737091,70.73622941970825,70.77760696411133,3.69
sweep_deep_test,496,6d5cf47740,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,small2,"128,64",2048,0.0005,0.0,0.001,64,248025,3,10.80419888671875,10.866631411739455,11.08711876062688,3.2869741232201313,3.296457403295158,3.3297325358993746,0.9898651838302612,0.9898905158042908,0.9895322322845459,1.013481616973877,1.0109484195709229,1.0467767715454102,2.45
sweep_deep_test,497,8ae46e2fa8,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,base2,"256,128",1024,0.003,0.1,0.0,64,285913,3,0.25946447265625,0.2959431323508135,0.40325402174656283,0.5093765529117433,0.5440065554299999,0.6350228513577781,0.26647698879241943,0.2711317539215088,0.2702285945415497,73.35230112075806,72.88682460784912,72.97714054584503,2.7
sweep_deep_test,498,f2d89bef17,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",2048,0.001,0.1,0.001,32,310273,3,0.85554158203125,0.936234709206083,1.997206319706245,0.9249549081070114,0.9675922225845364,1.4132255020718545,0.3551381528377533,0.3556040823459625,0.35343873500823975,64.48618471622467,64.43959176540375,64.65612649917603,3.31
sweep_deep_test,499,389b408f2e,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",4096,0.003,0.1,0.0001,64,410841,3,1.1760934252929687,1.2248469799111374,1.5266109851467555,1.0844784116306643,1.1067280514702504,1.2355610001722923,0.5460395216941833,0.5461844205856323,0.5472811460494995,45.396047830581665,45.38155794143677,45.27188539505005,3.76
sweep_deep_test,500,431fa2dd5d,ann_tensors.pt,,42,42,random,50000,418549,50000,89689,89690,3,wide2,"512,256",4096,0.003,0.05,0.0001,32,310273,3,0.9355939367675781,1.0197136592968132,1.675781176504662,0.9672610489250448,1.009808724114034,1.2945196701883914,0.7119825482368469,0.7183773517608643,0.7193026542663574,28.801745176315308,28.162264823913574,28.069734573364258,3.59
