source,run,config_id,data,feature_set,seed,split_seed,split_strategy,candidate_offset,train_max_samples,n_train_full,n_train_used,n_val,n_test,epochs,name,hidden_dims,batch_size,lr,dropout,weight_decay,embed_dim_cap,n_params,best_val_epoch,train_mse,val_mse,test_mse,train_rmse,val_rmse,test_rmse,train_mdape,val_mdape,test_mdape,train_acc_pct,val_acc_pct,test_acc_pct,train_mse_last,val_mse_last,test_mse_last,train_rmse_last,val_rmse_last,test_rmse_last,train_mdape_last,val_mdape_last,test_mdape_last,train_acc_pct_last,val_acc_pct_last,test_acc_pct_last,seconds
sweep_deep_test,24,c45cf36a22,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",4096,0.001,0.0,1e-06,64,451801,15,0.23246687561035156,0.2765528578485447,0.3409489660893599,0.4821481884341697,0.5258829316953961,0.5839083541869904,0.24747732281684875,0.25191375613212585,0.25138071179389954,75.25226771831512,74.80862438678741,74.86192882061005,0.23246687561035156,0.2765528578485447,0.3409489660893599,0.4821481884341697,0.5258829316953961,0.5839083541869904,0.24747732281684875,0.25191375613212585,0.25138071179389954,75.25226771831512,74.80862438678741,74.86192882061005,19.94
sweep_deep_test,25,5486db3374,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big5,"1024,512,256,128,64",2048,0.001,0.2,1e-06,64,1029337,14,0.18861255889892578,0.2197763585285638,0.24444148531192947,0.4342954741865563,0.4688031127547724,0.49441023989388555,0.25258785486221313,0.25605708360671997,0.2550056278705597,74.74121451377869,74.394291639328,74.49943721294403,0.26169532592773437,0.2925343305451686,0.3155948002211611,0.5115616540826085,0.540864428988604,0.5617782482627475,0.2945922315120697,0.2991306185722351,0.29786595702171326,70.54077684879303,70.08693814277649,70.21340429782867,33.2
sweep_deep_test,26,2bef89c8af,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",2048,0.0015,0.1,0.0001,32,351233,14,0.171526728515625,0.21238713446876586,0.2416354278588271,0.4141578545864185,0.4608547867482401,0.49156426625501076,0.2294001281261444,0.23308084905147552,0.23115888237953186,77.05998718738556,76.69191509485245,76.88411176204681,0.18500958404541015,0.22649683560660397,0.26579336386910385,0.4301274044343259,0.47591683685976477,0.5155515142729229,0.2370258867740631,0.2415418177843094,0.2392083704471588,76.29741132259369,75.84581822156906,76.07916295528412,20.73
sweep_deep_test,27,5bc99e7eb5,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",1024,0.001,0.0,1e-05,64,3060953,15,0.10982745025634766,0.1356546905796251,0.13938722996451755,0.33140224841776145,0.3683133049180074,0.37334599229738297,0.20321688055992126,0.21321754157543182,0.21368514001369476,79.67831194400787,78.67824584245682,78.63148599863052,0.10982745025634766,0.1356546905796251,0.13938722996451755,0.33140224841776145,0.3683133049180074,0.37334599229738297,0.20321688055992126,0.21321754157543182,0.21368514001369476,79.67831194400787,78.67824584245682,78.63148599863052,53.99
sweep_deep_test,28,62d33e3f75,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",4096,0.002,0.2,1e-06,64,1021145,14,0.1797871630859375,0.21898265344778206,0.24400785839375558,0.4240131638120891,0.46795582424816773,0.49397151577166426,0.2370978146791458,0.24105864763259888,0.23930345475673676,76.29021853208542,75.89413523674011,76.06965452432632,0.18112819610595704,0.22042479369029716,0.24706072748298827,0.42559158368787914,0.4694941891975844,0.4970520369971219,0.23256021738052368,0.23764345049858093,0.23442846536636353,76.74397826194763,76.2356549501419,76.55715346336365,34.64
sweep_deep_test,29,df021a4587,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,huge3,"2048,1024,512",8192,0.0015,0.0,1e-06,64,3060953,15,0.1770034552001953,0.21639357300165363,0.2325329509543288,0.4207177856951086,0.465181225977203,0.48221670538703737,0.23343496024608612,0.23561184108257294,0.23568280041217804,76.65650397539139,76.4388158917427,76.4317199587822,0.1770034552001953,0.21639357300165363,0.2325329509543288,0.4207177856951086,0.465181225977203,0.48221670538703737,0.23343496024608612,0.23561184108257294,0.23568280041217804,76.65650397539139,76.4388158917427,76.4317199587822,41.25
sweep_deep_test,30,90a48a653f,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",1024,0.003,0.1,1e-05,64,1021145,14,0.1406476806640625,0.1668365777604155,0.1697730216763067,0.3750302396661668,0.40845633519436997,0.41203521897564377,0.2275877445936203,0.23356464505195618,0.232335165143013,77.24122554063797,76.64353549480438,76.7664834856987,0.16100627868652342,0.18642921967926365,0.18969256183829697,0.4012558768249051,0.43177450096000763,0.43553709582341776,0.24969591200351715,0.2553071677684784,0.2548145353794098,75.03040879964828,74.46928322315216,74.51854646205902,31.79
sweep_deep_test,31,a2769e8594,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,big4,"1024,512,256,128",8192,0.003,0.1,0.001,128,1021145,14,0.2931377813720703,0.34080367786967325,0.3772286045815796,0.5414219993425372,0.5837839308080287,0.614189388203329,0.2862735688686371,0.28717365860939026,0.28676730394363403,71.37264311313629,71.28263413906097,71.3232696056366,0.2950822674560547,0.3431221168818431,0.37631741210175323,0.5432147526126796,0.5857662647181409,0.613447155101198,0.2745007872581482,0.27531856298446655,0.27621668577194214,72.54992127418518,72.46814370155334,72.37833142280579,28.74
sweep_deep_test,32,e9b954d91f,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep6,"1024,512,512,256,128,64",1024,0.0015,0.2,0.0001,32,1178113,11,0.16604828186035156,0.18456831449334646,0.18817624200452382,0.4074902230242482,0.429614146058235,0.43379285610130075,0.2386050969362259,0.24247026443481445,0.24220603704452515,76.13949030637741,75.75297355651855,75.77939629554749,0.7994445947265625,0.8177211615885867,0.8272765289861258,0.8941166561062166,0.9042793603685682,0.9095474308611541,0.5547646880149841,0.5562490224838257,0.556549072265625,44.52353119850159,44.37509775161743,44.3450927734375,37.69
sweep_deep_test,33,3696c5a2ac,ann_tensors.pt,,42,42,random,344,50000,418549,50000,89689,89690,15,deep4,"512,256,128,64",2048,0.001,0.2,0.0005,128,451801,13,0.2013685238647461,0.23780130409894276,0.2899305670486537,0.4487410432139522,0.4876487507406768,0.5384520099773551,0.24609805643558502,0.24837444722652435,0.24757236242294312,75.3901943564415,75.16255527734756,75.24276375770569,0.20750488159179686,0.2438780603173928,0.2959608081618152,0.4555270371688127,0.4938401161483267,0.5440228011414735,0.24838759005069733,0.2521110475063324,0.25048959255218506,75.16124099493027,74.78889524936676,74.9510407447815,19.38
